date,state,district,pincode,demo_age_5_17,demo_age_17_
04-12-2025,Tamil Nadu,Krishnagiri,635124,0,3
04-12-2025,Tamil Nadu,Krishnagiri,635201,1,6
04-12-2025,Tamil Nadu,Krishnagiri,635204,0,8
04-12-2025,Tamil Nadu,Krishnagiri,635304,2,16
04-12-2025,Tamil Nadu,Krishnagiri,636902,0,6
08-11-2025,Tamil Nadu,Krishnagiri,635001,7,16
08-11-2025,Tamil Nadu,Krishnagiri,635104,1,17
08-11-2025,Tamil Nadu,Krishnagiri,635115,3,9
08-11-2025,Tamil Nadu,Krishnagiri,635122,3,6
08-11-2025,Tamil Nadu,Krishnagiri,635126,1,20
08-11-2025,Tamil Nadu,Krishnagiri,635206,3,5
09-11-2025,Tamil Nadu,Krishnagiri,635002,0,1
09-11-2025,Tamil Nadu,Krishnagiri,635101,0,1
09-11-2025,Tamil Nadu,Krishnagiri,635104,0,2
09-11-2025,Tamil Nadu,Krishnagiri,635107,0,3
09-11-2025,Tamil Nadu,Krishnagiri,635108,1,2
09-11-2025,Tamil Nadu,Krishnagiri,635306,0,1
11-11-2025,Tamil Nadu,Krishnagiri,635002,2,3
11-11-2025,Tamil Nadu,Krishnagiri,635109,11,72
11-11-2025,Tamil Nadu,Krishnagiri,635110,0,13
11-11-2025,Tamil Nadu,Krishnagiri,635204,1,4
11-11-2025,Tamil Nadu,Krishnagiri,635206,0,12
11-11-2025,Tamil Nadu,Krishnagiri,636902,0,2
10-11-2025,Tamil Nadu,Krishnagiri,635101,0,7
10-11-2025,Tamil Nadu,Krishnagiri,635104,5,14
10-11-2025,Tamil Nadu,Krishnagiri,635109,16,72
10-11-2025,Tamil Nadu,Krishnagiri,635112,1,19
10-11-2025,Tamil Nadu,Krishnagiri,635115,5,17
10-11-2025,Tamil Nadu,Krishnagiri,635122,4,12
10-11-2025,Tamil Nadu,Krishnagiri,635123,0,2
10-11-2025,Tamil Nadu,Krishnagiri,635126,3,29
10-11-2025,Tamil Nadu,Krishnagiri,635203,1,21
10-11-2025,Tamil Nadu,Krishnagiri,635206,0,19
10-11-2025,Tamil Nadu,Krishnagiri,635306,0,8
12-11-2025,Tamil Nadu,Krishnagiri,635101,0,6
12-11-2025,Tamil Nadu,Krishnagiri,635104,1,26
12-11-2025,Tamil Nadu,Krishnagiri,635105,0,11
12-11-2025,Tamil Nadu,Krishnagiri,635108,0,5
12-11-2025,Tamil Nadu,Krishnagiri,635114,0,2
12-11-2025,Tamil Nadu,Krishnagiri,635120,0,11
12-11-2025,Tamil Nadu,Krishnagiri,635122,1,7
12-11-2025,Tamil Nadu,Krishnagiri,635201,2,5
12-11-2025,Tamil Nadu,Krishnagiri,636806,1,3
14-11-2025,Tamil Nadu,Krishnagiri,635102,3,11
14-11-2025,Tamil Nadu,Krishnagiri,635104,1,22
14-11-2025,Tamil Nadu,Krishnagiri,635108,2,8
14-11-2025,Tamil Nadu,Krishnagiri,635112,0,18
14-11-2025,Tamil Nadu,Krishnagiri,635114,0,7
14-11-2025,Tamil Nadu,Krishnagiri,635115,0,8
14-11-2025,Tamil Nadu,Krishnagiri,635116,2,15
14-11-2025,Tamil Nadu,Krishnagiri,635206,1,12
14-11-2025,Tamil Nadu,Krishnagiri,635304,0,8
13-11-2025,Tamil Nadu,Krishnagiri,635001,5,43
13-11-2025,Tamil Nadu,Krishnagiri,635105,1,12
13-11-2025,Tamil Nadu,Krishnagiri,635108,0,6
13-11-2025,Tamil Nadu,Krishnagiri,635114,0,8
13-11-2025,Tamil Nadu,Krishnagiri,635116,0,8
13-11-2025,Tamil Nadu,Krishnagiri,635120,3,5
13-11-2025,Tamil Nadu,Krishnagiri,635203,4,20
13-11-2025,Tamil Nadu,Krishnagiri,635304,0,12
16-11-2025,Tamil Nadu,Krishnagiri,635106,0,1
16-11-2025,Tamil Nadu,Krishnagiri,635116,0,1
16-11-2025,Tamil Nadu,Krishnagiri,635121,0,1
16-11-2025,Tamil Nadu,Krishnagiri,635126,0,5
16-11-2025,Tamil Nadu,Krishnagiri,635307,0,2
15-11-2025,Tamil Nadu,Krishnagiri,635001,7,24
15-11-2025,Tamil Nadu,Krishnagiri,635104,5,12
15-11-2025,Tamil Nadu,Krishnagiri,635105,3,11
15-11-2025,Tamil Nadu,Krishnagiri,635110,6,8
15-11-2025,Tamil Nadu,Krishnagiri,635124,2,0
15-11-2025,Tamil Nadu,Krishnagiri,635203,5,19
15-11-2025,Tamil Nadu,Krishnagiri,635204,0,7
15-11-2025,Tamil Nadu,Krishnagiri,635306,0,2
15-11-2025,Tamil Nadu,Krishnagiri,636808,1,0
25-12-2025,Tamil Nadu,Krishnagiri,635201,0,5
27-12-2025,Tamil Nadu,Krishnagiri,635101,0,3
28-12-2025,Tamil Nadu,Krishnagiri,635113,3,13
28-12-2025,Tamil Nadu,Krishnagiri,635114,2,4
28-12-2025,Tamil Nadu,Krishnagiri,635119,0,3
28-12-2025,Tamil Nadu,Krishnagiri,635120,1,2
28-12-2025,Tamil Nadu,Krishnagiri,635121,1,3
28-12-2025,Tamil Nadu,Krishnagiri,635204,1,2
28-12-2025,Tamil Nadu,Krishnagiri,635207,4,18
28-12-2025,Tamil Nadu,Krishnagiri,635306,1,1
29-12-2025,Tamil Nadu,Krishnagiri,635103,2,14
29-12-2025,Tamil Nadu,Krishnagiri,635107,0,17
29-12-2025,Tamil Nadu,Krishnagiri,635108,1,12
29-12-2025,Tamil Nadu,Krishnagiri,635109,9,55
29-12-2025,Tamil Nadu,Krishnagiri,635119,1,10
29-12-2025,Tamil Nadu,Krishnagiri,635121,0,16
31-12-2025,Tamil Nadu,Krishnagiri,635103,0,16
31-12-2025,Tamil Nadu,Krishnagiri,635110,2,12
31-12-2025,Tamil Nadu,Krishnagiri,636902,0,5
02-01-2026,Tamil Nadu,Krishnagiri,635001,11,26
02-01-2026,Tamil Nadu,Krishnagiri,635104,3,11
02-01-2026,Tamil Nadu,Krishnagiri,635110,3,12
02-01-2026,Tamil Nadu,Krishnagiri,635117,3,5
02-01-2026,Tamil Nadu,Krishnagiri,635203,3,9
02-01-2026,Tamil Nadu,Krishnagiri,635206,1,8
02-01-2026,Tamil Nadu,Krishnagiri,635306,1,2
01-01-2026,Tamil Nadu,Krishnagiri,635002,3,7
01-01-2026,Tamil Nadu,Krishnagiri,635101,2,3
01-01-2026,Tamil Nadu,Krishnagiri,635104,2,8
01-01-2026,Tamil Nadu,Krishnagiri,635105,1,2
01-01-2026,Tamil Nadu,Krishnagiri,635106,1,3
01-01-2026,Tamil Nadu,Krishnagiri,635115,1,8
01-01-2026,Tamil Nadu,Krishnagiri,635117,3,16
01-01-2026,Tamil Nadu,Krishnagiri,635121,1,15
01-01-2026,Tamil Nadu,Krishnagiri,635201,1,2
01-01-2026,Tamil Nadu,Krishnagiri,635307,3,7
01-01-2026,Tamil Nadu,Krishnagiri,636902,0,4
21-12-2025,Tamil Nadu,Krishnagiri,635119,0,2
21-12-2025,Tamil Nadu,Krishnagiri,635123,0,1
03-01-2026,Tamil Nadu,Krishnagiri,635105,0,7
03-01-2026,Tamil Nadu,Krishnagiri,635113,0,5
03-01-2026,Tamil Nadu,Krishnagiri,635115,1,5
03-01-2026,Tamil Nadu,Krishnagiri,635121,0,4
03-01-2026,Tamil Nadu,Krishnagiri,635123,1,2
03-01-2026,Tamil Nadu,Krishnagiri,635124,0,1
03-01-2026,Tamil Nadu,Krishnagiri,635207,0,11
12-12-2025,Tamil Nadu,Krishnagiri,635111,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635002,0,7
14-12-2025,Tamil Nadu,Krishnagiri,635119,1,4
14-12-2025,Tamil Nadu,Krishnagiri,636902,1,1
13-12-2025,Tamil Nadu,Krishnagiri,635124,1,1
23-12-2025,Tamil Nadu,Krishnagiri,635105,0,12
23-12-2025,Tamil Nadu,Krishnagiri,635109,7,91
23-12-2025,Tamil Nadu,Krishnagiri,635114,1,5
23-12-2025,Tamil Nadu,Krishnagiri,635201,0,5
23-12-2025,Tamil Nadu,Krishnagiri,635206,1,17
24-12-2025,Tamil Nadu,Krishnagiri,635106,0,4
24-12-2025,Tamil Nadu,Krishnagiri,635107,5,22
24-12-2025,Tamil Nadu,Krishnagiri,635108,1,14
24-12-2025,Tamil Nadu,Krishnagiri,635113,4,13
24-12-2025,Tamil Nadu,Krishnagiri,635115,4,12
24-12-2025,Tamil Nadu,Krishnagiri,635118,0,13
24-12-2025,Tamil Nadu,Krishnagiri,635119,0,5
24-12-2025,Tamil Nadu,Krishnagiri,635122,2,9
24-12-2025,Tamil Nadu,Krishnagiri,635123,0,2
24-12-2025,Tamil Nadu,Krishnagiri,635204,1,10
24-12-2025,Tamil Nadu,Krishnagiri,635306,6,11
26-12-2025,Tamil Nadu,Krishnagiri,635001,5,46
26-12-2025,Tamil Nadu,Krishnagiri,635002,2,5
26-12-2025,Tamil Nadu,Krishnagiri,635102,1,6
26-12-2025,Tamil Nadu,Krishnagiri,635106,0,2
26-12-2025,Tamil Nadu,Krishnagiri,635108,2,8
26-12-2025,Tamil Nadu,Krishnagiri,635113,4,26
26-12-2025,Tamil Nadu,Krishnagiri,635115,3,24
26-12-2025,Tamil Nadu,Krishnagiri,635118,1,8
26-12-2025,Tamil Nadu,Krishnagiri,635204,2,9
26-12-2025,Tamil Nadu,Krishnagiri,635304,2,7
26-12-2025,Tamil Nadu,Krishnagiri,636806,0,2
25-12-2025,Tamil Nadu,Krishnagiri,635101,0,1
25-12-2025,Tamil Nadu,Krishnagiri,635103,2,1
25-12-2025,Tamil Nadu,Krishnagiri,635104,0,6
25-12-2025,Tamil Nadu,Krishnagiri,635105,1,3
25-12-2025,Tamil Nadu,Krishnagiri,635109,2,25
25-12-2025,Tamil Nadu,Krishnagiri,635113,0,10
25-12-2025,Tamil Nadu,Krishnagiri,635117,1,8
27-12-2025,Tamil Nadu,Krishnagiri,635104,3,17
27-12-2025,Tamil Nadu,Krishnagiri,635113,0,7
18-12-2025,Tamil Nadu,Krishnagiri,635101,1,6
18-12-2025,Tamil Nadu,Krishnagiri,635102,1,19
18-12-2025,Tamil Nadu,Krishnagiri,635105,0,9
18-12-2025,Tamil Nadu,Krishnagiri,635107,1,23
18-12-2025,Tamil Nadu,Krishnagiri,635113,1,26
18-12-2025,Tamil Nadu,Krishnagiri,635118,2,13
18-12-2025,Tamil Nadu,Krishnagiri,635119,0,6
18-12-2025,Tamil Nadu,Krishnagiri,635122,0,12
18-12-2025,Tamil Nadu,Krishnagiri,635124,0,2
18-12-2025,Tamil Nadu,Krishnagiri,635201,0,5
18-12-2025,Tamil Nadu,Krishnagiri,635206,2,15
18-12-2025,Tamil Nadu,Krishnagiri,636806,0,1
19-12-2025,Tamil Nadu,Krishnagiri,635102,2,9
19-12-2025,Tamil Nadu,Krishnagiri,635103,0,4
19-12-2025,Tamil Nadu,Krishnagiri,635104,0,16
19-12-2025,Tamil Nadu,Krishnagiri,635107,5,20
19-12-2025,Tamil Nadu,Krishnagiri,635114,0,3
19-12-2025,Tamil Nadu,Krishnagiri,635118,1,11
19-12-2025,Tamil Nadu,Krishnagiri,635122,2,15
19-12-2025,Tamil Nadu,Krishnagiri,635207,2,20
20-12-2025,Tamil Nadu,Krishnagiri,635101,1,10
20-12-2025,Tamil Nadu,Krishnagiri,635102,3,7
20-12-2025,Tamil Nadu,Krishnagiri,635109,7,53
20-12-2025,Tamil Nadu,Krishnagiri,635112,2,13
20-12-2025,Tamil Nadu,Krishnagiri,635113,1,8
20-12-2025,Tamil Nadu,Krishnagiri,635120,1,6
20-12-2025,Tamil Nadu,Krishnagiri,635122,2,5
20-12-2025,Tamil Nadu,Krishnagiri,635201,0,4
20-12-2025,Tamil Nadu,Krishnagiri,635203,6,8
21-12-2025,Tamil Nadu,Krishnagiri,635120,0,1
21-12-2025,Tamil Nadu,Krishnagiri,635122,0,1
21-12-2025,Tamil Nadu,Krishnagiri,635201,0,1
13-12-2025,Tamil Nadu,Krishnagiri,635001,4,23
13-12-2025,Tamil Nadu,Krishnagiri,635101,0,3
13-12-2025,Tamil Nadu,Krishnagiri,635105,0,4
13-12-2025,Tamil Nadu,Krishnagiri,635107,5,14
13-12-2025,Tamil Nadu,Krishnagiri,635114,0,4
13-12-2025,Tamil Nadu,Krishnagiri,635119,1,4
13-12-2025,Tamil Nadu,Krishnagiri,635123,1,2
13-12-2025,Tamil Nadu,Krishnagiri,635203,0,20
13-12-2025,Tamil Nadu,Krishnagiri,636812,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635101,0,2
14-12-2025,Tamil Nadu,Krishnagiri,635103,0,2
14-12-2025,Tamil Nadu,Krishnagiri,635104,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635107,0,6
14-12-2025,Tamil Nadu,Krishnagiri,635115,0,1
14-12-2025,Tamil Nadu,Krishnagiri,635207,0,2
16-12-2025,Tamil Nadu,Krishnagiri,635106,0,6
16-12-2025,Tamil Nadu,Krishnagiri,635107,0,13
16-12-2025,Tamil Nadu,Krishnagiri,635108,0,3
16-12-2025,Tamil Nadu,Krishnagiri,635110,5,18
16-12-2025,Tamil Nadu,Krishnagiri,635115,1,19
16-12-2025,Tamil Nadu,Krishnagiri,635116,0,6
16-12-2025,Tamil Nadu,Krishnagiri,635118,0,6
16-12-2025,Tamil Nadu,Krishnagiri,635121,0,22
16-12-2025,Tamil Nadu,Krishnagiri,635126,2,25
16-12-2025,Tamil Nadu,Krishnagiri,635201,0,6
16-12-2025,Tamil Nadu,Krishnagiri,635207,2,26
15-12-2025,Tamil Nadu,Krishnagiri,635002,1,11
15-12-2025,Tamil Nadu,Krishnagiri,635102,0,27
15-12-2025,Tamil Nadu,Krishnagiri,635105,0,15
15-12-2025,Tamil Nadu,Krishnagiri,635110,2,15
15-12-2025,Tamil Nadu,Krishnagiri,635113,4,15
15-12-2025,Tamil Nadu,Krishnagiri,635122,0,17
15-12-2025,Tamil Nadu,Krishnagiri,635203,1,25
15-12-2025,Tamil Nadu,Krishnagiri,635307,1,32
22-12-2025,Tamil Nadu,Krishnagiri,635001,3,42
22-12-2025,Tamil Nadu,Krishnagiri,635002,0,12
22-12-2025,Tamil Nadu,Krishnagiri,635107,1,22
22-12-2025,Tamil Nadu,Krishnagiri,635115,0,14
22-12-2025,Tamil Nadu,Krishnagiri,635118,0,6
22-12-2025,Tamil Nadu,Krishnagiri,635121,0,13
22-12-2025,Tamil Nadu,Krishnagiri,635122,0,15
22-12-2025,Tamil Nadu,Krishnagiri,635123,0,4
22-12-2025,Tamil Nadu,Krishnagiri,635306,0,8
22-12-2025,Tamil Nadu,Krishnagiri,636806,0,1
17-12-2025,Tamil Nadu,Krishnagiri,635001,3,42
17-12-2025,Tamil Nadu,Krishnagiri,635103,0,14
17-12-2025,Tamil Nadu,Krishnagiri,635109,5,74
17-12-2025,Tamil Nadu,Krishnagiri,635115,3,18
17-12-2025,Tamil Nadu,Krishnagiri,635118,0,14
17-12-2025,Tamil Nadu,Krishnagiri,635119,1,10
17-12-2025,Tamil Nadu,Krishnagiri,635121,2,23
17-12-2025,Tamil Nadu,Krishnagiri,635126,7,21
17-12-2025,Tamil Nadu,Krishnagiri,635207,2,25
17-12-2025,Tamil Nadu,Krishnagiri,635304,0,10
08-12-2025,Tamil Nadu,Krishnagiri,635101,0,10
08-12-2025,Tamil Nadu,Krishnagiri,635103,2,6
08-12-2025,Tamil Nadu,Krishnagiri,635104,1,21
08-12-2025,Tamil Nadu,Krishnagiri,635106,0,4
08-12-2025,Tamil Nadu,Krishnagiri,635107,2,33
08-12-2025,Tamil Nadu,Krishnagiri,635110,1,11
08-12-2025,Tamil Nadu,Krishnagiri,635115,6,15
08-12-2025,Tamil Nadu,Krishnagiri,635304,5,11
08-12-2025,Tamil Nadu,Krishnagiri,635306,1,11
08-12-2025,Tamil Nadu,Krishnagiri,635307,3,16
08-12-2025,Tamil Nadu,Krishnagiri,636806,0,2
09-12-2025,Tamil Nadu,Krishnagiri,635103,3,12
09-12-2025,Tamil Nadu,Krishnagiri,635110,0,18
09-12-2025,Tamil Nadu,Krishnagiri,635117,1,13
09-12-2025,Tamil Nadu,Krishnagiri,635124,0,5
09-12-2025,Tamil Nadu,Krishnagiri,635203,1,26
09-12-2025,Tamil Nadu,Krishnagiri,636806,1,2
11-12-2025,Tamil Nadu,Krishnagiri,635103,2,10
11-12-2025,Tamil Nadu,Krishnagiri,635105,0,7
11-12-2025,Tamil Nadu,Krishnagiri,635107,1,22
11-12-2025,Tamil Nadu,Krishnagiri,635115,2,19
11-12-2025,Tamil Nadu,Krishnagiri,635116,4,11
11-12-2025,Tamil Nadu,Krishnagiri,635119,0,6
11-12-2025,Tamil Nadu,Krishnagiri,635121,0,23
11-12-2025,Tamil Nadu,Krishnagiri,635204,0,7
11-12-2025,Tamil Nadu,Krishnagiri,635307,7,28
10-12-2025,Tamil Nadu,Krishnagiri,635001,3,58
10-12-2025,Tamil Nadu,Krishnagiri,635115,1,11
10-12-2025,Tamil Nadu,Krishnagiri,635201,0,2
10-12-2025,Tamil Nadu,Krishnagiri,635307,2,19
10-12-2025,Tamil Nadu,Krishnagiri,635654,0,1
12-12-2025,Tamil Nadu,Krishnagiri,635001,3,41
12-12-2025,Tamil Nadu,Krishnagiri,635104,2,32
12-12-2025,Tamil Nadu,Krishnagiri,635106,0,2
12-12-2025,Tamil Nadu,Krishnagiri,635108,0,6
12-12-2025,Tamil Nadu,Krishnagiri,635119,0,5
12-12-2025,Tamil Nadu,Krishnagiri,635124,0,2
12-12-2025,Tamil Nadu,Krishnagiri,635203,3,29
04-12-2025,Tamil Nadu,Krishnagiri,635102,0,1
04-12-2025,Tamil Nadu,Krishnagiri,635112,1,30
04-12-2025,Tamil Nadu,Krishnagiri,635114,0,7
04-12-2025,Tamil Nadu,Krishnagiri,635115,1,9
04-12-2025,Tamil Nadu,Krishnagiri,635120,0,7
03-12-2025,Tamil Nadu,Krishnagiri,635001,8,54
03-12-2025,Tamil Nadu,Krishnagiri,635113,2,22
03-12-2025,Tamil Nadu,Krishnagiri,635115,4,5
03-12-2025,Tamil Nadu,Krishnagiri,635116,0,9
03-12-2025,Tamil Nadu,Krishnagiri,635117,2,16
03-12-2025,Tamil Nadu,Krishnagiri,635201,0,3
03-12-2025,Tamil Nadu,Krishnagiri,635307,25,23
03-12-2025,Tamil Nadu,Krishnagiri,636806,0,1
05-12-2025,Tamil Nadu,Krishnagiri,635108,2,3
05-12-2025,Tamil Nadu,Krishnagiri,635113,2,13
05-12-2025,Tamil Nadu,Krishnagiri,636806,1,1
19-11-2025,Tamil Nadu,Krishnagiri,635001,9,39
19-11-2025,Tamil Nadu,Krishnagiri,635103,2,11
19-11-2025,Tamil Nadu,Krishnagiri,635105,0,10
19-11-2025,Tamil Nadu,Krishnagiri,635106,0,3
19-11-2025,Tamil Nadu,Krishnagiri,635109,16,94
19-11-2025,Tamil Nadu,Krishnagiri,635116,3,15
19-11-2025,Tamil Nadu,Krishnagiri,635203,2,26
19-11-2025,Tamil Nadu,Krishnagiri,635206,1,15
19-11-2025,Tamil Nadu,Krishnagiri,635207,6,12
19-11-2025,Tamil Nadu,Krishnagiri,635307,5,9
19-11-2025,Tamil Nadu,Krishnagiri,636902,1,1
18-11-2025,Tamil Nadu,Krishnagiri,635101,0,5
18-11-2025,Tamil Nadu,Krishnagiri,635104,2,19
18-11-2025,Tamil Nadu,Krishnagiri,635109,13,71
18-11-2025,Tamil Nadu,Krishnagiri,635110,3,13
18-11-2025,Tamil Nadu,Krishnagiri,635119,2,5
18-11-2025,Tamil Nadu,Krishnagiri,635126,4,25
18-11-2025,Tamil Nadu,Krishnagiri,635204,0,8
21-11-2025,Tamil Nadu,Krishnagiri,635107,2,15
21-11-2025,Tamil Nadu,Krishnagiri,635108,0,7
21-11-2025,Tamil Nadu,Krishnagiri,635114,0,7
21-11-2025,Tamil Nadu,Krishnagiri,635115,3,10
21-11-2025,Tamil Nadu,Krishnagiri,635117,3,11
21-11-2025,Tamil Nadu,Krishnagiri,635121,0,16
21-11-2025,Tamil Nadu,Krishnagiri,635204,1,6
21-11-2025,Tamil Nadu,Krishnagiri,635206,2,18
21-11-2025,Tamil Nadu,Krishnagiri,635307,8,17
03-11-2025,Tamil Nadu,Krishnagiri,635101,2,5
03-11-2025,Tamil Nadu,Krishnagiri,635118,5,10
03-11-2025,Tamil Nadu,Krishnagiri,635124,0,1
03-11-2025,Tamil Nadu,Krishnagiri,635207,2,13
31-10-2025,Tamil Nadu,Krishnagiri,635101,1,8
31-10-2025,Tamil Nadu,Krishnagiri,635102,2,5
31-10-2025,Tamil Nadu,Krishnagiri,635110,2,15
31-10-2025,Tamil Nadu,Krishnagiri,635120,2,10
31-10-2025,Tamil Nadu,Krishnagiri,635201,3,4
31-10-2025,Tamil Nadu,Krishnagiri,636902,2,2
22-11-2025,Tamil Nadu,Krishnagiri,635102,2,5
22-11-2025,Tamil Nadu,Krishnagiri,635104,0,20
22-11-2025,Tamil Nadu,Krishnagiri,635110,3,8
22-11-2025,Tamil Nadu,Krishnagiri,635112,0,16
22-11-2025,Tamil Nadu,Krishnagiri,635120,2,0
22-11-2025,Tamil Nadu,Krishnagiri,635123,1,1
22-11-2025,Tamil Nadu,Krishnagiri,635207,2,11
23-11-2025,Tamil Nadu,Krishnagiri,635103,2,2
23-11-2025,Tamil Nadu,Krishnagiri,635207,2,1
17-11-2025,Tamil Nadu,Krishnagiri,635001,9,39
17-11-2025,Tamil Nadu,Krishnagiri,635108,1,7
17-11-2025,Tamil Nadu,Krishnagiri,635110,3,15
17-11-2025,Tamil Nadu,Krishnagiri,635116,2,6
17-11-2025,Tamil Nadu,Krishnagiri,635121,4,12
17-11-2025,Tamil Nadu,Krishnagiri,636805,0,1
17-11-2025,Tamil Nadu,Krishnagiri,636902,1,2
20-11-2025,Tamil Nadu,Krishnagiri,635107,5,25
20-11-2025,Tamil Nadu,Krishnagiri,635109,15,62
20-11-2025,Tamil Nadu,Krishnagiri,635114,0,6
20-11-2025,Tamil Nadu,Krishnagiri,635117,2,31
20-11-2025,Tamil Nadu,Krishnagiri,635204,0,9
01-11-2025,Tamil Nadu,Krishnagiri,635107,4,33
01-11-2025,Tamil Nadu,Krishnagiri,635118,0,14
01-11-2025,Tamil Nadu,Krishnagiri,635119,0,2
01-11-2025,Tamil Nadu,Krishnagiri,635121,1,8
01-11-2025,Tamil Nadu,Krishnagiri,635122,6,11
01-11-2025,Tamil Nadu,Krishnagiri,635123,0,2
01-11-2025,Tamil Nadu,Krishnagiri,635304,2,9
01-11-2025,Tamil Nadu,Krishnagiri,635306,1,4
02-11-2025,Tamil Nadu,Krishnagiri,635103,0,4
02-11-2025,Tamil Nadu,Krishnagiri,635115,0,1
02-11-2025,Tamil Nadu,Krishnagiri,635117,0,1
02-11-2025,Tamil Nadu,Krishnagiri,635121,0,2
02-11-2025,Tamil Nadu,Krishnagiri,635306,0,1
30-10-2025,Tamil Nadu,Krishnagiri,635103,2,8
30-10-2025,Tamil Nadu,Krishnagiri,635110,1,12
30-10-2025,Tamil Nadu,Krishnagiri,635111,1,0
30-10-2025,Tamil Nadu,Krishnagiri,635117,6,22
30-10-2025,Tamil Nadu,Krishnagiri,635118,0,14
30-10-2025,Tamil Nadu,Krishnagiri,635120,1,11
30-10-2025,Tamil Nadu,Krishnagiri,635121,0,23
30-10-2025,Tamil Nadu,Krishnagiri,635122,6,11
30-10-2025,Tamil Nadu,Krishnagiri,635126,2,20
30-10-2025,Tamil Nadu,Krishnagiri,635203,3,23
30-10-2025,Tamil Nadu,Krishnagiri,635206,1,12
29-10-2025,Tamil Nadu,Krishnagiri,635002,0,3
29-10-2025,Tamil Nadu,Krishnagiri,635102,5,5
29-10-2025,Tamil Nadu,Krishnagiri,635121,2,8
29-10-2025,Tamil Nadu,Krishnagiri,635124,0,3
29-10-2025,Tamil Nadu,Krishnagiri,635126,1,16
29-10-2025,Tamil Nadu,Krishnagiri,635204,2,6
29-10-2025,Tamil Nadu,Krishnagiri,635206,4,16
29-10-2025,Tamil Nadu,Krishnagiri,635304,1,13
29-10-2025,Tamil Nadu,Krishnagiri,635306,1,5
29-10-2025,Tamil Nadu,Krishnagiri,635654,1,0
25-11-2025,Tamil Nadu,Krishnagiri,635111,0,1
25-11-2025,Tamil Nadu,Krishnagiri,635118,0,14
25-11-2025,Tamil Nadu,Krishnagiri,635201,0,11
25-11-2025,Tamil Nadu,Krishnagiri,635306,0,7
24-11-2025,Tamil Nadu,Krishnagiri,635104,1,8
24-11-2025,Tamil Nadu,Krishnagiri,635105,5,14
24-11-2025,Tamil Nadu,Krishnagiri,635106,0,3
24-11-2025,Tamil Nadu,Krishnagiri,635108,3,5
24-11-2025,Tamil Nadu,Krishnagiri,635113,1,26
24-11-2025,Tamil Nadu,Krishnagiri,635114,0,11
24-11-2025,Tamil Nadu,Krishnagiri,635121,1,11
24-11-2025,Tamil Nadu,Krishnagiri,635204,2,6
24-11-2025,Tamil Nadu,Krishnagiri,636806,0,3
26-11-2025,Tamil Nadu,Krishnagiri,635102,0,6
26-11-2025,Tamil Nadu,Krishnagiri,635107,3,17
26-11-2025,Tamil Nadu,Krishnagiri,635108,0,3
26-11-2025,Tamil Nadu,Krishnagiri,635110,1,15
26-11-2025,Tamil Nadu,Krishnagiri,635116,0,3
26-11-2025,Tamil Nadu,Krishnagiri,635120,2,7
26-11-2025,Tamil Nadu,Krishnagiri,635122,1,7
01-12-2025,Tamil Nadu,Krishnagiri,635103,0,11
01-12-2025,Tamil Nadu,Krishnagiri,635108,0,8
01-12-2025,Tamil Nadu,Krishnagiri,635115,5,11
01-12-2025,Tamil Nadu,Krishnagiri,635120,0,10
01-12-2025,Tamil Nadu,Krishnagiri,635121,0,17
01-12-2025,Tamil Nadu,Krishnagiri,635126,2,28
01-12-2025,Tamil Nadu,Krishnagiri,635307,12,30
02-12-2025,Tamil Nadu,Krishnagiri,635001,9,45
02-12-2025,Tamil Nadu,Krishnagiri,635104,0,24
02-12-2025,Tamil Nadu,Krishnagiri,635105,2,5
02-12-2025,Tamil Nadu,Krishnagiri,635110,3,8
02-12-2025,Tamil Nadu,Krishnagiri,635116,3,15
02-12-2025,Tamil Nadu,Krishnagiri,635119,0,3
02-12-2025,Tamil Nadu,Krishnagiri,635124,0,1
02-12-2025,Tamil Nadu,Krishnagiri,635203,3,20
02-12-2025,Tamil Nadu,Krishnagiri,635207,4,20
02-12-2025,Tamil Nadu,Krishnagiri,636806,0,7
27-11-2025,Tamil Nadu,Krishnagiri,635113,0,18
27-11-2025,Tamil Nadu,Krishnagiri,635115,2,12
27-11-2025,Tamil Nadu,Krishnagiri,635120,1,9
27-11-2025,Tamil Nadu,Krishnagiri,635304,2,6
28-11-2025,Tamil Nadu,Krishnagiri,635001,5,24
28-11-2025,Tamil Nadu,Krishnagiri,635112,1,15
28-11-2025,Tamil Nadu,Krishnagiri,635116,2,12
28-11-2025,Tamil Nadu,Krishnagiri,635119,6,4
28-11-2025,Tamil Nadu,Krishnagiri,635207,6,19
28-11-2025,Tamil Nadu,Krishnagiri,635304,4,13
29-11-2025,Tamil Nadu,Krishnagiri,635102,2,10
29-11-2025,Tamil Nadu,Krishnagiri,635108,3,3
29-11-2025,Tamil Nadu,Krishnagiri,635111,0,2
29-11-2025,Tamil Nadu,Krishnagiri,635113,4,9
29-11-2025,Tamil Nadu,Krishnagiri,635118,2,10
29-11-2025,Tamil Nadu,Krishnagiri,635122,1,12
29-11-2025,Tamil Nadu,Krishnagiri,635126,6,13
29-11-2025,Tamil Nadu,Krishnagiri,635207,0,8
29-11-2025,Tamil Nadu,Krishnagiri,635304,2,7
29-11-2025,Tamil Nadu,Krishnagiri,635307,4,17
